pid,product_type_id,name,url,origin,thickness,material,weave,weave_feature,color,brand,imageName,imageType,internalName,category,min_price,max_price,availability,aggregate,clearance,long_description,shopbyroom,dw_insert_timestamp
397S7503BLUE,RUG,Emin Transitional Power Loomed,/rugsusa/rugs/solo-rugs-emin-transitional-power-loomed/Rose/397S7503BLUE-P.html,Turkey,,100% Space Dyed Polyester,,Power Loomed,Blue,Solo Rugs,397S7503BLUE,s,solo-rugs-emin-transitional-power-loomed,Emin,0,0,48 Hours,True,N,,,2022-01-13 19:33:41.513542
409866R3891BLUIVY,RUG,866R3891,/rugsusa/rugs/weave--wander-866r3891/Blue/409866R3891BLUIVY-P.html,Turkey,,"55% Viscose, 30% Acrylic, 10% Cotton, 5% Polyester",,Machine Made,Blue,Weave & Wander,409866R3891BLUIVY,s,weave--wander-866r3891,Lindstra,0,0,1-3 Days,True,N,This rug has an approximate pile height of 0.32 inches and a latex backing.,,2022-01-13 19:33:41.513542
409723R8476TNG000,RUG,723R8476,/rugsusa/rugs/weave--wander-723r8476/Tangerine/409723R8476TNG000-P.html,India,,"80% Wool, 10% Nylon, 10% Cotton",,Hand Tufted,Tangerine,Weave & Wander,409723R8476TNG000,s,weave--wander-723r8476,Binada,0,0,1-3 Days,True,N,This rug has an approximate pile height of 0.31 inches and a cotton backing.,,2022-01-13 19:33:41.513542
13285810,RUG,85810,/rugsusa/rugs/oriental-weavers-85810/Red/13285810-P.html,Turkey,,Polyester and Chenille,,Machine Made,Red,Oriental Weavers,13285810,s,oriental-weavers-85810,Sofia,0,0,1-3 Days,True,N,This rug has an approximate pile height of 0.07 inches.,,2022-01-13 19:33:41.513542
409735R3970GLDBIR,RUG,735R3970,/rugsusa/rugs/weave--wander-735r3970/Gold/409735R3970GLDBIR-P.html,Turkey,,"47% Polypropylene, 17% Jute, 29% Polyester, 7% Cotton",,Machine Made,Gold,Weave & Wander,409735R3970GLDBIR,s,weave--wander-735r3970,Vanhorn,0,0,1-3 Days,True,N,This rug has an approximate pile height of 0.39 inches and a latex backing.,,2022-01-13 19:33:41.513542
407CES08ATL,RUG,CES08,/rugsusa/rugs/nourison-ces08/Atlantic/407CES08ATL-P.html,Turkey,,100% Polypropylene,,Machine Woven,Atlantic,Nourison,407CES08ATL,roomImage,nourison-ces08,Celestial,0,0,3 - 5 Days,True,N,This rug has an approximate pile height of 0.5 inches.,,2022-01-13 19:33:41.513542
1819862100,RUG,9862,/rugsusa/rugs/dynamic-rugs-9862/Ivory/1819862100-P.html,Turkey,,"80% Viscose, 20% Shrink Polyester",,Machine Made,Ivory,Dynamic Rugs,1819862100,roomImage,dynamic-rugs-9862,Leda,0,0,1-3 Days,True,N,"Leda is composed of 80% viscose, 20% shrink polyester, machine-made in Turkey. It is a combination of modern designs and traditional designs with a modern twist. The silky texture of the viscose is highlighted by tactful shading with it's captivating use of grey and blue hues, used in both the neutral and fashion sense.",,2022-01-13 19:33:41.513542
141205010430,RUG,Caliente,/rugsusa/rugs/united-weavers-caliente/Pink/141205010430-P.html,Turkey,,Olefin and Polypropylene,,Machine Made,Red,United Weavers,141205010430,roomImage,united-weavers-caliente,Bristol,0,0,1-3 Days,True,N,This rug has an approximate pile height of 13.5 millimeters.,,2022-01-13 19:33:41.513542
14151225829,RUG,Native Bear,/rugsusa/rugs/united-weavers-native-bear/Terracotta/14151225829-P.html,Turkey,,100% Olefin,,Machine Made,Terracotta,United Weavers,14151225829,s,united-weavers-native-bear,Contours,0,0,48 Hours,True,N,"United Weavers offers a wide selection of inexpensive rugs for any decor. You will find contemporary designs and south western patterns, wildlife themes, kitchen looks, floral and more. Each rug is available in an assortment of sizes at a price you can easily afford.",,2022-01-13 19:33:41.513542
22812503416,RUG,Coral Reef,/rugsusa/rugs/mohawk-home-coral-reef/Multi/22812503416-P.html,USA,,100% Nylon,,Printed,Multi,Mohawk Home,22812503416,s,mohawk-home-coral-reef,Strata,0,0,3 - 5 Days,True,N,"Inspired by what are often referred to as the rain forests of the sea, the style of our Coral Reef rug features intricate prints of these natural wonders that live on the ocean floor. A myriad of shades of green, brightened by sunny yellow and warm sunset orange, create the alluring palette of this original design. This rug is quality constructed with Mohawk Home's exclusive Weardated nylon, designed specifically to resist staining and crushing in high traffic areas of the home. This rug has an approximate pile height of 0.437 inches and a latex backing. Approximate weight: 0.4 lbs/square foot",,2022-01-13 19:33:41.513542
287TC8576,RUG,TC8576,/rugsusa/rugs/rizzy-rugs-tc8576/Blue/287TC8576-P.html,India,,100% Wool,,Hand Tufted,Blue,Rizzy Rugs,287TC8576,s,rizzy-rugs-tc8576,Technique,0,0,3 - 5 Days,True,N,"Subtle sophistication is the Technique collection. Each piece is Hand loomed in extra dense construction using premium New Zealand wool. Once the raw piece is removed from the loom, skilled artisans then hand carve an upscale, transitional design to add dimension and elegance to the rich solid colors.",,2022-01-13 19:33:41.513542
181571194646,RUG,57119,/rugsusa/rugs/dynamic-rugs-57119/Gray/181571194646-P.html,Belgium,,100% Decolan,,Machine Made,Steel Blue,Dynamic Rugs,181571194646,s,dynamic-rugs-57119,Ancient Garden,0,0,3 - 5 Days,True,N,Traditional Classic patterns with an updated fresh look. Sophisticated color palette focusing on antique shades and design details that bring a refined hand knotted look. Woven with the best heat set polypropylene Ancient Garden creates a wool like feel and elegant style.,,2022-01-13 19:33:41.513542
132GEN3434J,RUG,3434,/rugsusa/rugs/oriental-weavers-3434/Olive/132GEN3434J-P.html,Egypt,,100% Polypropylene,,Machine Made,Olive,Oriental Weavers,132GEN3434J,roomImage,oriental-weavers-3434,Generations,0,0,48 Hours,True,N,"The Generations collection boasts a wonderful new coloration in Oriental Weaver's famous cross woven construction with up to 36 colors in each design. The new color palette includes reds, greens, browns, and plums that vary from soft to deep tones. Designs range from transitional to traditional and tribal to contemporary.",,2022-01-13 19:33:41.513542
132KHAR836C,RUG,836,/rugsusa/rugs/oriental-weavers-836/Blue/132KHAR836C-P.html,Egypt,,100% Polypropylene,,Machine Made,Burgundy,Oriental Weavers,132KHAR836C,roomImage,oriental-weavers-836,Kharma,0,0,48 Hours,True,N,"For centuries the beautiful colors used by the ancient Egyptian artists to decorate the temples, monuments and homes of the nobles have been admired but never duplicated. The artists used a vast array of colors using natural ingredients and techniques that were difficult to recreate even with today's technology...until now. The Kharma collection with it's aged tea stained effect and fine heat set yarns recreate that ancient look once again. Woven of 100% Olefin.",,2022-01-13 19:33:41.513542
14175003743,RUG,Pine Montage,/rugsusa/rugs/united-weavers-pine-montage/Lodge/14175003743-P.html,Turkey,,100% Olefin,,Machine Made,Lodge,United Weavers,14175003743,osNew/roomImage,united-weavers-pine-montage,Affinity,0,0,3 - 5 Days,True,N,,,2022-01-13 19:33:41.513542
108RU20,RUG,Braided,/rugsusa/rugs/colonial-mills-braided/Floral-Burst/108RU20-P.html,USA,,100% Wool,,Flat Braid,Floral Burst,Colonial Mills,108RU20,s,colonial-mills-braided,Rustica,0,0,5 Days,True,N,Be traditional and fashionable at the same time! This 100% wool braided rug makes a trendy statement with the new contoured rectangle design and updated colors.,,2022-01-13 19:33:41.513542
14171000631,RUG,Flash,/rugsusa/rugs/united-weavers-flash/Aqua/14171000631-P.html,Turkey,,100% Polypropylene,,Machine Made,Scarlet,United Weavers,14171000631,osNew/roomImage,united-weavers-flash,Studio,0,0,3 - 5 Days,True,N,,,2022-01-13 19:33:41.513542
287KM2322,RUG,KM2,/rugsusa/rugs/rizzy-rugs-km2/Green/287KM2322-P.html,India,,100% Polyester,,Hand Tufted,Multi,Rizzy Rugs,287KM2322,s,rizzy-rugs-km2,Kempton,0,0,48 Hours,True,N,"Convey a feeling of nostalgia in your home with the ultra hip shags of the Kempton collection. A completely modern interpretation of a beloved retro design, each rug is a playful and vivacious blend of bright and colorful polyester. Ornament your transitional or contemporary space with these shining, shimmering rugs that are bursting with energy.",,2022-01-13 19:33:41.513542
141205010534,RUG,Fallon,/rugsusa/rugs/united-weavers-fallon/Navy/141205010534-P.html,Turkey,,Olefin and Polypropylene,,Machine Made,Burgundy,United Weavers,141205010534,roomImage,united-weavers-fallon,Bristol,0,0,1-3 Days,True,N,This rug has an approximate pile height of 13.5 millimeters.,,2022-01-13 19:33:41.513542
407NR204BRI,RUG,NR204,/rugsusa/rugs/nourison-nr204/Brick/407NR204BRI-P.html,China,,"70% Polyester, 30% Cornfiber",,Machine Woven,Brick,Nourison,407NR204BRI,s,nourison-nr204,NR-2020,0,0,3 - 5 Days,True,N,This rug has an approximate pile height of 0.5 inches.,,2022-01-13 19:33:41.513542
407ALH05GRN,RUG,ALH05,/rugsusa/rugs/nourison-alh05/Green/407ALH05GRN-P.html,Turkey,,100% Polypropylene,,Machine Woven,Green,Nourison,407ALH05GRN,s,nourison-alh05,Aloha,0,0,3 - 5 Days,True,N,This rug has an approximate pile height of 0.25 inches.,,2022-01-13 19:33:41.513542
132ARI113B,RUG,113,/rugsusa/rugs/oriental-weavers-113/Navy/132ARI113B-P.html,Egypt,,100% Polypropylene,,Machine Made,Navy,Oriental Weavers,132ARI113B,roomImage,oriental-weavers-113,Ariana,0,0,48 Hours,True,N,"An incredibly dense and ultra thick synthetic construction has been transformed into the classic ""old world"" Persian designs. The true colorations of ancient Persia have been updated to give the look and feel of a true handmade collector's rug with today's hottest fashion colors. The 13 styles chosen represent a cross-section of ""the best of the best"" in traditional styling. Made with Olefin. Straight Woven.",,2022-01-13 19:33:41.513542
229COH09,RUG,Cape Cod,/rugsusa/rugs/jaipur-rugs-cape-cod/Drizzle/229COH09-P.html,India,,100% Wool,,Flatweave,Stellar,Jaipur Rugs,229COH09,roomImage,jaipur-rugs-cape-cod,Coastal Shores,0,0,3 - 5 Days,True,N,,,2022-01-13 19:33:41.513542
139162004,RUG,Coral Border,/rugsusa/rugs/trans-ocean-coral-border/Aqua/139162004-P.html,China,,"50% Polyester, 50% Acrylic",,Hand Tufted,Aqua,Trans Ocean,139162004,roomImage,trans-ocean-coral-border,Capri,0,0,3 - 5 Days,True,N,"Hand tufted in China of intricately shaded yarns, this Deco rug offers visual appeal yet is durable enough to use outdoors. Fibers are UV stabilized to minimize fading and the rug can be hosed off for simple cleaning. Ideal for indoor or outdoor, these hand hooked rugs are easy to clean. The synthetic material and loop construction make these rugs soft underfoot and suitable for any high traffic area of your home. This rug has an approximate pile height of 0.375 inches.",,2022-01-13 19:33:41.513542
22810482453,RUG,Mayan Sunset Sierra,/rugsusa/rugs/mohawk-home-mayan-sunset-sierra/Tan/22810482453-P.html,USA,,100% Nylon,,Machine Made,Tan,Mohawk Home,22810482453,roomImage,mohawk-home-mayan-sunset-sierra,New Wave,0,0,48 Hours,True,N,Machine wash separately in cold water using mild detergent. Use only non-chlorine bleach when needed. Tumble dry on low setting.,,2022-01-13 19:33:41.513542
279457105730,RUG,Shiba,/rugsusa/rugs/milliken-shiba/Garnet-Sapphire/279457105730-P.html,USA,,100% Nylon,,Machine Made,Oregano,Milliken,279457105730,s,milliken-shiba,Signature,0,0,14 - 16 Days,True,N,"Whether the environment you want to create is exotic or romantic and peaceful, Milliken has a rug that will pull the colors and the feel of your room together while adding the perfect touch. Milliken protects all its rugs by an exclusive five year warranty againt abrasive wear. Made in the USA with extremely durable Milliken Nylon fiber. This item is made to order and usually ships in approximately 2 -3 weeks.",,2022-01-13 19:33:41.513542
279452205700,RUG,Flagler,/rugsusa/rugs/milliken-flagler/Khaki/279452205700-P.html,USA,,100% Nylon,,Machine Made,Sage,Milliken,279452205700,s,milliken-flagler,Innovations,0,0,14 - 16 Days,True,N,"Whether the environment you want to create is exotic or romantic and peaceful, Milliken has a rug that will pull the colors and the feel of your room together while adding the perfect touch. Milliken protects all its rugs by an exclusive five year warranty againt abrasive wear. Made in the USA with extremely durable Milliken Nylon fiber. This item is made to order and usually ships in approximately 2 -3 weeks.",,2022-01-13 19:33:41.513542
18158000100,RUG,58000,/rugsusa/rugs/dynamic-rugs-58000/Ivory/18158000100-P.html,Turkey,,100% Polypropylene,,Machine Made,Ivory,Dynamic Rugs,18158000100,s,dynamic-rugs-58000,Legacy,0,0,3 - 5 Days,True,N,"Legacy is yet another superb collection of Persian styled rugs with 800,000 points. Legacy is densely Woven on wilton loom with high quality heat-set polypropylene that is anti-static with highest color fastness. This rug has an approximate pile height of 0.39 inches.",,2022-01-13 19:33:41.513542
287SU2007,RUG,SU2007,/rugsusa/rugs/rizzy-rugs-su2007/Beige/287SU2007-P.html,India,,100% Wool,,Hand Tufted,Beige,Rizzy Rugs,287SU2007,roomImage,rizzy-rugs-su2007,Southwest,0,0,48 Hours,True,N,This rug has an approximate pile height of 0.67 inches and a cotton canvas backing.,,2022-01-13 19:33:41.513542
14151025029,RUG,Ambience,/rugsusa/rugs/united-weavers-ambience/Smoke-Blue/14151025029-P.html,Turkey,,100% Olefin,,Machine Made,Terracotta,United Weavers,14151025029,s,united-weavers-ambience,Contours,0,0,48 Hours,True,N,,,2022-01-13 19:33:41.513542
14113052443,RUG,Colorado,/rugsusa/rugs/united-weavers-colorado/Lodge/14113052443-P.html,Turkey,,100% Olefin,,Machine Made,Lodge,United Weavers,14113052443,s,united-weavers-colorado,Genesis,0,0,48 Hours,True,N,"Genesis is a complete composition of Color, Style, Versatility, and Value. An Antique/Traditional color palette gives each design a true, rich, handmade look ideally designed for every type of decor.",,2022-01-13 19:33:41.513542
14113040960,RUG,Yachtsmen,/rugsusa/rugs/united-weavers-yachtsmen/Blue/14113040960-P.html,Turkey,,100% Olefin,,Machine Made,Blue,United Weavers,14113040960,s,united-weavers-yachtsmen,Genesis,0,0,48 Hours,True,N,"Genesis is a complete composition of Color, Style, Versatility, and Value. An Antique/Traditional color palette gives each design a true, rich, handmade look ideally designed for every type of decor.",,2022-01-13 19:33:41.513542
141300100536,RUG,San Paula,/rugsusa/rugs/united-weavers-san-paula/Linen/141300100536-P.html,Egypt,,100% Olefin,,Machine Made,Crimson,United Weavers,141300100536,roomImage,united-weavers-san-paula,Bridges,0,0,3 - 5 Days,True,N,This rug has an approximate pile height of 10 millimeters.,,2022-01-13 19:33:41.513542
334AVN1701,RUG,Vida,/rugsusa/rugs/tayse-rugs-vida/Multi/334AVN1701-P.html,Turkey,,100% Polypropylene,,Machine Made,Multi,Tayse Rugs,334AVN1701,roomImage,tayse-rugs-vida,Avon,0,0,3 - 5 Days,True,N,This rug has an approximate pile height of 0.44 inches and a jute backing.,,2022-01-13 19:33:41.513542
279488510000,RUG,Eagle Canyon,/rugsusa/rugs/milliken-eagle-canyon/Garnet/279488510000-P.html,USA,,100% Nylon,,Machine Made,Pearl Mist,Milliken,279488510000,s,milliken-eagle-canyon,Signature,0,0,14 - 16 Days,True,N,"Whether the environment you want to create is exotic or romantic and peaceful, Milliken has a rug that will pull the colors and the feel of your room together while adding the perfect touch. Milliken protects all its rugs by an exclusive five year warranty againt abrasive wear. Made in the USA with extremely durable Milliken Nylon fiber. This item is made to order and usually ships in approximately 2 -3 weeks.",,2022-01-13 19:33:41.513542
279452205700,RUG,Flagler,/rugsusa/rugs/milliken-flagler/Brick/279452205700-P.html,USA,,100% Nylon,,Machine Made,Sage,Milliken,279452205700,s,milliken-flagler,Innovations,0,0,14 - 16 Days,True,N,"Whether the environment you want to create is exotic or romantic and peaceful, Milliken has a rug that will pull the colors and the feel of your room together while adding the perfect touch. Milliken protects all its rugs by an exclusive five year warranty againt abrasive wear. Made in the USA with extremely durable Milliken Nylon fiber. This item is made to order and usually ships in approximately 2 -3 weeks.",,2022-01-13 19:33:41.513542
132GEN1527X,RUG,Generations 1527X,/rugsusa/rugs/oriental-weavers-generations-1527x/Beige/132GEN1527X-P.html,Egypt,,100% Polypropylene,,Machine Made,Beige,Oriental Weavers,132GEN1527X,s,oriental-weavers-generations-1527x,Generations,0,0,48 Hours,True,N,"The Generations Collections boasts a wonderful new coloration in Sphinx's famous cross woven construction with up to 36 colors in each design. The new color palette includes reds, greens, browns, and plums that vary from soft to deep tones. Designs range from transitional to traditional and tribal to contemporary.",,2022-01-13 19:33:41.513542
158ANI1027,RUG,ANI-1027,/rugsusa/rugs/surya-ani-1027/Beige/158ANI1027-P.html,Turkey,,100% Polypropylene,,Machine Made,Beige,Surya,158ANI1027,roomImage,surya-ani-1027,Anika,0,0,3 - 5 Days,True,N,,,2022-01-13 19:33:41.513542
